./MM/Williams/consph/consph.mtx,83334,83334,6010480,0.916480,0.095975,125.250395
./MM/Williams/cant/cant.mtx,62451,62451,4007383,0.927744,0.061187,130.987897
./MM/Williams/cop20k_A/cop20k_A.mtx,121192,121192,2624331,0.845824,0.046689,112.416851
./MM/IBM_EDA/dc2/dc2.mtx,116835,116835,766396,0.434176,0.018321,83.661259
./MM/Bova/rma10/rma10.mtx,46835,46835,2374001,0.449536,0.037723,125.864453
./MM/Sandia/ASIC_680k/ASIC_680k.mtx,682862,682862,3871773,0.837632,0.068005,113.867526
./MM/Boeing/pwtk/pwtk.mtx,217918,217918,11634424,0.846848,0.146814,158.492078
./MM/Freescale/FullChip/FullChip.mtx,2987012,2987012,26621990,1.408000,0.394154,135.084209
./MM/Andrianov/mip1/mip1.mtx,66463,66463,10352819,1.104896,0.132138,156.697092
./MM/Williams/mc2depi/mc2depi.mtx,525825,525825,2100225,0.753664,0.041651,100.848236
./MM/Williams/webbase-1M/webbase-1M.mtx,1000005,1000005,3105536,0.812032,0.065663,94.590165
./MM/Freescale/circuit5M/circuit5M.mtx,5558326,5558326,59524291,2.070528,0.764596,155.701237
./MM/PARSEC/Si41Ge41H72/Si41Ge41H72.mtx,185639,185639,15011265,0.928768,0.203692,147.391774
./MM/PARSEC/Ga41As41H72/Ga41As41H72.mtx,268096,268096,18488476,1.798144,0.253785,145.701827
./MM/LAW/in-2004/in-2004.mtx,1382908,1382908,16917053,1.833984,0.220374,153.530373
./MM/LAW/eu-2005/eu-2005.mtx,862664,862664,19235140,1.550336,0.257571,149.358079
./MM/DNVS/shipsec1/shipsec1.mtx,140874,140874,7813404,0.747520,0.105871,147.601843
./MM/Williams/mac_econ_fwd500/mac_econ_fwd500.mtx,206500,206500,1273389,0.462848,0.021450,118.732415
./MM/Hamm/scircuit/scircuit.mtx,170998,170998,958936,0.671744,0.021810,87.934729
./MM/Williams/pdb1HYS/pdb1HYS.mtx,36417,36417,4344765,0.637952,0.067786,128.191143
./MM/Williams/consph/consph.mtx,83334,83334,6010480,0.933888,0.094645,127.010708
./MM/Williams/cant/cant.mtx,62451,62451,4007383,0.902144,0.056218,142.566843
./MM/Williams/cop20k_A/cop20k_A.mtx,121192,121192,2624331,0.756736,0.046439,113.021689
./MM/IBM_EDA/dc2/dc2.mtx,116835,116835,766396,0.421888,0.021783,70.367958
./MM/Bova/rma10/rma10.mtx,46835,46835,2374001,0.472064,0.040758,116.491744
./MM/Sandia/ASIC_680k/ASIC_680k.mtx,682862,682862,3871773,0.989184,0.067959,113.944737
./MM/Boeing/pwtk/pwtk.mtx,217918,217918,11634424,2.290688,0.146392,158.948840
./MM/Freescale/FullChip/FullChip.mtx,2987012,2987012,26621990,1.332224,0.392471,135.663642
./MM/Andrianov/mip1/mip1.mtx,66463,66463,10352819,1.081344,0.131966,156.901358
